label	time	memory	pvalue	zcore
sine,SJCRH30.H3K27me3.chm13v2.0	634.28	4415588.0	1.4541848622231015e-11	6.651137216615795
unknown,SJCRH30.H3K27me3.chm13v2.0	221.25	2111232.0	0.19889887862286032	0.8455608790906439
dna,SJCRH30.H3K36me3.chm13v2.0	331.16	2741536.0	1.817647313367968e-68	17.44688425287572
line,SJCRH30.H3K36me3.chm13v2.0	619.78	4098452.0	5.071755462266e-08	5.32413400815288
low-complexity,SJCRH30.H3K36me3.chm13v2.0	243.26	2216948.0	1.0	-8.688777757581963
ltr,SJCRH30.H3K36me3.chm13v2.0	380.33	2943400.0	1.0	-67.48340133620165
other,SJCRH30.H3K36me3.chm13v2.0	222.8	2114176.0	4.6058367097457346e-24	10.049732923155515
rna,SJCRH30.H3K36me3.chm13v2.0	225.45	2114688.0	1.0354604109351885e-32	11.853214256557132
satellite,SJCRH30.H3K36me3.chm13v2.0	224.87	2154312.0	1.0	-26.077310178542433
simple,SJCRH30.H3K36me3.chm13v2.0	390.15	2994644.0	1.0	-24.094349900455665
sine,SJCRH30.H3K36me3.chm13v2.0	630.93	4419892.0	0.0	54.58179174021915
unknown,SJCRH30.H3K36me3.chm13v2.0	232.84	2114496.0	0.9999999999999503	-7.441488728963364
dna,SJCRH30.H3K4me1.chm13v2.0	340.0	2746912.0	2.7869245632101393e-72	17.941685535325245
line,SJCRH30.H3K4me1.chm13v2.0	567.75	4106080.0	1.0	-27.3644774523557
low-complexity,SJCRH30.H3K4me1.chm13v2.0	243.6	2222720.0	0.9863062671508284	-2.2059505009671474
ltr,SJCRH30.H3K4me1.chm13v2.0	398.52	2948360.0	0.9999999999999843	-7.59272945769868
other,SJCRH30.H3K4me1.chm13v2.0	225.81	2119140.0	0.9999999999940551	-6.781545290020756
rna,SJCRH30.H3K4me1.chm13v2.0	225.6	2119268.0	0.9926277048157676	-2.438592358321832
satellite,SJCRH30.H3K4me1.chm13v2.0	229.83	2161288.0	1.0	-34.59111037468697
simple,SJCRH30.H3K4me1.chm13v2.0	389.26	2998984.0	1.0	-25.2341273878885
sine,SJCRH30.H3K4me1.chm13v2.0	645.96	4427712.0	1.0	-9.018086294059094
unknown,SJCRH30.H3K4me1.chm13v2.0	215.57	2119568.0	0.9792032232407819	-2.0375640185611563
dna,SJCRH30.H3K4me3.chm13v2.0	348.12	2735308.0	1.0	-24.16051532141301
line,SJCRH30.H3K4me3.chm13v2.0	580.6	4089380.0	1.0	-43.80620690556131
low-complexity,SJCRH30.H3K4me3.chm13v2.0	244.8	2211328.0	0.0	72.4949695062326
ltr,SJCRH30.H3K4me3.chm13v2.0	387.49	2936800.0	1.0	-34.75954223340615
other,SJCRH30.H3K4me3.chm13v2.0	215.59	2108324.0	0.9999969012789391	-4.51953903327473
rna,SJCRH30.H3K4me3.chm13v2.0	218.16	2109080.0	3.047266970193661e-54	15.463749468322284
satellite,SJCRH30.H3K4me3.chm13v2.0	235.45	2148524.0	1.0	-14.522542886152552
simple,SJCRH30.H3K4me3.chm13v2.0	426.15	2988528.0	0.0	71.6658480800817
sine,SJCRH30.H3K4me3.chm13v2.0	657.83	4411732.0	1.0	-20.5114437533377
unknown,SJCRH30.H3K4me3.chm13v2.0	220.1	2108484.0	0.989861236481261	-2.3211726614667163
dna,SJCRH30.H3K9me3.chm13v2.0	340.93	2737288.0	1.0	-26.083603828673244
line,SJCRH30.H3K9me3.chm13v2.0	574.26	4092068.0	7.415194768327961e-167	27.506127120504882
low-complexity,SJCRH30.H3K9me3.chm13v2.0	240.66	2212688.0	1.0	-18.894030394605554
ltr,SJCRH30.H3K9me3.chm13v2.0	391.94	2938920.0	2.3232360708580537e-24	10.116954843936183
other,SJCRH30.H3K9me3.chm13v2.0	229.04	2110104.0	0.327072938351209	0.4480101425850616
rna,SJCRH30.H3K9me3.chm13v2.0	215.04	2109908.0	0.8974212549443485	-1.2669938466950754
satellite,SJCRH30.H3K9me3.chm13v2.0	223.28	2150072.0	1.0	-14.360370779113216
simple,SJCRH30.H3K9me3.chm13v2.0	395.89	2989364.0	1.0	-37.417968431752456
sine,SJCRH30.H3K9me3.chm13v2.0	617.08	4413924.0	1.0	-59.41530234746724
unknown,SJCRH30.H3K9me3.chm13v2.0	217.6	2110108.0	0.9999999999990734	-7.045113887625805
dna,SJSA1.H3K27ac.chm13v2.0	342.61	2739392.0	0.21934572409587622	0.7744047962983884
line,SJSA1.H3K27ac.chm13v2.0	573.01	4095188.0	1.0	-30.903276604705233
low-complexity,SJSA1.H3K27ac.chm13v2.0	245.54	2215504.0	9.72936755612632e-161	26.989823436320627
ltr,SJSA1.H3K27ac.chm13v2.0	383.4	2940876.0	1.0	-18.42438795406613
other,SJSA1.H3K27ac.chm13v2.0	214.0	2112420.0	0.9999758495436093	-4.063699930579049
rna,SJSA1.H3K27ac.chm13v2.0	221.74	2112760.0	0.0273261610562327	1.9216300701831321
satellite,SJSA1.H3K27ac.chm13v2.0	227.98	2152156.0	1.0	-24.305493232366775
simple,SJSA1.H3K27ac.chm13v2.0	409.73	2992592.0	1.1925515491148616e-55	15.671075166474184
sine,SJSA1.H3K27ac.chm13v2.0	686.76	4417084.0	0.9963870150630911	-2.686246770944303
unknown,SJSA1.H3K27ac.chm13v2.0	261.85	2112412.0	0.9999944151532416	-4.393194842795966
dna,SJSA1.H3K27me3.chm13v2.0	344.25	2739944.0	1.4531226957177404e-35	12.391481415404657
line,SJSA1.H3K27me3.chm13v2.0	568.89	4096216.0	2.8816916861202244e-61	16.472705781706566
low-complexity,SJSA1.H3K27me3.chm13v2.0	249.86	2216308.0	1.4353627580139526e-95	20.7090482000451
ltr,SJSA1.H3K27me3.chm13v2.0	381.48	2941896.0	0.9999999999989692	-7.0302453666533715
other,SJSA1.H3K27me3.chm13v2.0	213.28	2112724.0	0.9999999742934266	-5.446352682012432
rna,SJSA1.H3K27me3.chm13v2.0	218.11	2113600.0	0.0956249011186524	1.3068907966020271
satellite,SJSA1.H3K27me3.chm13v2.0	226.41	2153228.0	1.0	-23.02225804626581
simple,SJSA1.H3K27me3.chm13v2.0	416.32	2993228.0	6.352195755625379e-19	8.808312442193253
sine,SJSA1.H3K27me3.chm13v2.0	619.08	4418488.0	0.9999999999302029	-6.416335084988276
unknown,SJSA1.H3K27me3.chm13v2.0	225.81	2113292.0	0.998364681611614	-2.941086035994598
dna,SJSA1.H3K36me3.chm13v2.0	344.55	2740284.0	2.889669080210323e-31	11.571017205015586
line,SJSA1.H3K36me3.chm13v2.0	568.95	4096376.0	1.0	-10.183414971509203
low-complexity,SJSA1.H3K36me3.chm13v2.0	241.82	2216004.0	0.9000326267300991	-1.2817374967568114
ltr,SJSA1.H3K36me3.chm13v2.0	377.26	2941716.0	1.0	-64.52539585492178
other,SJSA1.H3K36me3.chm13v2.0	214.02	2113140.0	1.920852263420067e-15	7.859987937873452
rna,SJSA1.H3K36me3.chm13v2.0	221.1	2113760.0	1.4155960289283597e-22	9.706415367819856
satellite,SJSA1.H3K36me3.chm13v2.0	223.44	2153172.0	1.0	-23.63276870762754
simple,SJSA1.H3K36me3.chm13v2.0	416.56	2992664.0	1.0	-18.36969691257534
sine,SJSA1.H3K36me3.chm13v2.0	624.82	4418396.0	0.0	56.6431236507158
unknown,SJSA1.H3K36me3.chm13v2.0	217.0	2112832.0	0.9999998908720531	-5.183076133382131
dna,SJSA1.H3K4me3.chm13v2.0	337.8	2734240.0	1.0	-26.408250846136735
line,SJSA1.H3K4me3.chm13v2.0	582.86	4087676.0	1.0	-41.830908163705715
low-complexity,SJSA1.H3K4me3.chm13v2.0	239.17	2210236.0	0.0	80.38502337835486
ltr,SJSA1.H3K4me3.chm13v2.0	405.97	2935832.0	1.0	-38.82421202601388
other,SJSA1.H3K4me3.chm13v2.0	217.37	2107056.0	0.9993853996797895	-3.232016253920673
rna,SJSA1.H3K4me3.chm13v2.0	223.18	2107576.0	3.303647666624738e-59	16.18337343746383
satellite,SJSA1.H3K4me3.chm13v2.0	234.91	2147032.0	1.0	-11.649934477877204
simple,SJSA1.H3K4me3.chm13v2.0	390.27	2987136.0	0.0	82.82122663678712
sine,SJSA1.H3K4me3.chm13v2.0	636.81	4409344.0	1.0	-16.62039270881691
unknown,SJSA1.H3K4me3.chm13v2.0	242.97	2107708.0	0.9998742569973157	-3.6607418895666086
dna,SJSA1.H3K9me3.chm13v2.0	348.45	2740304.0	1.0	-39.239049626592205
line,SJSA1.H3K9me3.chm13v2.0	571.96	4096444.0	1.0	-28.614233079577215
low-complexity,SJSA1.H3K9me3.chm13v2.0	244.4	2216052.0	1.0	-17.849991121097187
ltr,SJSA1.H3K9me3.chm13v2.0	378.7	2941920.0	1.3192829610528997e-213	31.170950730978518
other,SJSA1.H3K9me3.chm13v2.0	224.91	2113056.0	0.9982729604219354	-2.924141300021369
rna,SJSA1.H3K9me3.chm13v2.0	216.15	2113536.0	0.9999999996197142	-6.1529450576268525
satellite,SJSA1.H3K9me3.chm13v2.0	233.58	2153068.0	3.2918109463926447e-93	20.44553226426249
simple,SJSA1.H3K9me3.chm13v2.0	392.75	2993416.0	1.0	-30.80509758445291
sine,SJSA1.H3K9me3.chm13v2.0	659.53	4418468.0	1.0	-69.24900924174983
unknown,SJSA1.H3K9me3.chm13v2.0	215.98	2113492.0	0.8581543505459225	-1.072063973695405
dna,VCaP.CTCF.chm13v2.0	343.69	2738880.0	3.7586643840547726e-10	6.1547979163791915
line,VCaP.CTCF.chm13v2.0	579.62	4095372.0	1.0	-34.9696606832375
low-complexity,VCaP.CTCF.chm13v2.0	257.71	2215404.0	9.911840545259273e-125	23.72518333838492
ltr,VCaP.CTCF.chm13v2.0	388.12	2941192.0	1.0	-11.923857671676629
other,VCaP.CTCF.chm13v2.0	220.31	2112084.0	0.9999975385792156	-4.568049343673846
rna,VCaP.CTCF.chm13v2.0	236.07	2112916.0	0.0015185651887089518	2.9639546543975426
satellite,VCaP.CTCF.chm13v2.0	232.82	2152304.0	1.0	-23.84382203989778
simple,VCaP.CTCF.chm13v2.0	385.35	2992204.0	2.9661093918759615e-122	23.484082428580372
sine,VCaP.CTCF.chm13v2.0	626.29	4417080.0	1.0	-9.309572987130943
unknown,VCaP.CTCF.chm13v2.0	211.63	2112372.0	0.0015566703792504171	2.9563198208175483
dna,VCaP.H3K27ac.chm13v2.0	349.38	2743320.0	1.4174809623338554e-06	4.682428423408339
line,VCaP.H3K27ac.chm13v2.0	597.51	4100888.0	1.0	-29.4182907762834
low-complexity,VCaP.H3K27ac.chm13v2.0	238.87	2219196.0	2.2029104845731136e-259	34.38378664186558
ltr,VCaP.H3K27ac.chm13v2.0	387.61	2944920.0	1.0	-26.116304460712772
other,VCaP.H3K27ac.chm13v2.0	217.21	2115888.0	0.6753973082965374	-0.4548663630947275
rna,VCaP.H3K27ac.chm13v2.0	222.72	2116292.0	8.312262481330457e-13	7.060214942165522
satellite,VCaP.H3K27ac.chm13v2.0	224.35	2156056.0	1.0	-28.96048326476276
simple,VCaP.H3K27ac.chm13v2.0	391.22	2996500.0	5.884978149694201e-102	21.405910410107175
sine,VCaP.H3K27ac.chm13v2.0	671.16	4422844.0	1.079217556497057e-203	30.430677640666502
unknown,VCaP.H3K27ac.chm13v2.0	269.14	2116228.0	0.9999966860271632	-4.505299300212634
dna,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	344.54	2738576.0	0.9405169497435631	-1.5591279458865512
line,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	579.81	4094944.0	1.0	-34.41342983225121
low-complexity,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	249.31	2214840.0	2.4623631327086342e-147	25.82274960834085
ltr,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	377.37	2940976.0	1.0	-23.31832917135788
other,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	217.43	2112072.0	0.9999999403876583	-5.294680487311644
rna,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	216.18	2112356.0	0.00028303650499382515	3.447369880147918
satellite,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	231.31	2152160.0	1.0	-23.973129267791915
simple,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	401.75	2992216.0	1.9315455219980083e-44	13.935348691813553
sine,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	634.43	4416984.0	0.9998119001118203	-3.5562404575656905
unknown,brain-microvascular-endothelial-cell.H3K27ac.chm13v2.0	219.5	2112136.0	0.9999778409258527	-4.083731956885472
dna,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	339.9	2734244.0	1.0	-10.540811033931654
line,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	582.12	4087904.0	1.0	-10.563820813141671
low-complexity,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	235.51	2209948.0	1.0151372045871352e-281	35.84724272460263
ltr,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	391.75	2935848.0	1.0	-12.481306719148098
other,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	222.8	2106540.0	0.9999999695957061	-5.416407025351083
rna,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	213.91	2107712.0	0.44065099834170207	0.14931890726166527
satellite,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	238.2	2147040.0	1.0	-11.957867383923055
simple,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	391.36	2987188.0	3.318115266947992e-119	23.18378681236235
sine,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	642.76	4409920.0	0.9999999991458611	-6.023364831628521
unknown,brain-microvascular-endothelial-cell.H3K27me3.chm13v2.0	214.49	2107456.0	0.9262718430092443	-1.448574975094965
dna,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	346.28	2738268.0	7.327498781748958e-07	4.8158835481398805
line,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	567.57	4093716.0	1.0	-20.905500179267637
low-complexity,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	238.51	2214224.0	0.9999999999961678	-6.844686660235369
ltr,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	398.54	2940040.0	1.0	-54.535085987073046
other,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	220.82	2111348.0	1.1106866088853793e-14	7.637118334629289
rna,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	215.67	2111344.0	2.264899058034752e-16	8.12348632430774
satellite,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	237.71	2151088.0	1.0	-22.9550177246721
simple,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	392.22	2990876.0	1.0	-23.040011212071978
sine,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	634.77	4415920.0	0.0	58.904948195612484
unknown,brain-microvascular-endothelial-cell.H3K36me3.chm13v2.0	216.88	2111100.0	0.9918457286303917	-2.4019364189971535
dna,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	342.88	2740976.0	8.983935293971271e-05	3.745997044469107
line,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	573.53	4097540.0	1.0	-38.71602998197524
low-complexity,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	250.15	2216824.0	3.7819170017914527e-196	29.854984108842643
ltr,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	423.45	2942704.0	1.0	-11.121122245275785
other,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	215.1	2113456.0	0.9999902825911211	-4.271286909742299
rna,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	218.05	2113900.0	1.8246493703585954e-06	4.63041709723291
satellite,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	244.61	2153972.0	1.0	-27.135717311709236
simple,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	396.13	2993112.0	2.9237226580934314e-230	32.37667016090562
sine,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	632.38	4419552.0	0.9999999999914625	-6.729070392636436
unknown,epithelial-cell-of-prostate-male-2.CTCF.chm13v2.0	223.06	2113672.0	0.15869720268639192	0.9998266520899634
dna,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	345.7	2741052.0	0.005136899009366027	2.5664751711984306
line,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	566.67	4097964.0	1.0	-39.97506454865677
low-complexity,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	252.46	2217196.0	1.4636476780995784e-212	31.09373350020407
ltr,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	384.63	2942828.0	1.0	-10.927778890898614
other,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	224.79	2113748.0	0.9999945645756886	-4.3990845191293655
rna,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	217.73	2114284.0	0.0005473854896224833	3.264966307626322
satellite,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	243.7	2154124.0	1.0	-26.955712637027204
simple,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	411.93	2994252.0	1.1295753955419426e-219	31.615524944625385
sine,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	645.62	4420116.0	0.9999999999999931	-7.698070775110503
unknown,epithelial-cell-of-prostate-male.CTCF.chm13v2.0	221.33	2113996.0	0.02265736325996356	2.00172118603982
dna,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	333.06	2741208.0	1.3251981626080823e-19	8.982351882716184
line,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	569.28	4098020.0	1.0	-24.97566916568824
low-complexity,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	254.63	2217360.0	6.262458500534688e-171	27.84459068316981
ltr,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	374.29	2943060.0	1.0	-9.57852977073375
other,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	218.22	2114072.0	0.9762115101151175	-1.9811274756301351
rna,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	220.85	2114328.0	8.952723206422542e-14	7.363571020872216
satellite,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	230.43	2153636.0	1.0	-25.641328899445675
simple,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	389.18	2993784.0	2.532043197053544e-42	13.582816687792747
sine,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	668.61	4420108.0	3.3250061919155407e-150	26.076995040466986
unknown,epithelial-cell-of-prostate-male.H3K27ac.chm13v2.0	268.15	2113848.0	0.999994403809816	-4.392753891977781
